X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.244165294252312,44.930520595946064,0019XX 40TH ST E,MP2018318560        ,3     ,2018-09-20T00:00:00.000Z,1514,2018-09-20T00:00:00.000Z,2018-09-20T15:14:00.000Z,1200,TBLDG   ,THEFT FROM BUILDING           ,07 ,2018-09-20T00:00:00.000Z,13131,-93.2441686,44.93052261,-10379893,5610590,Standish,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5422
-93.242296798461354,44.949272425932548,0029XX 21ST AVE S,MP2018318568        ,3     ,2018-09-20T00:00:00.000Z,1422,2018-09-18T00:00:00.000Z,2018-09-20T14:22:00.000Z,300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-20T00:00:00.000Z,14950,-93.24230268,44.94927588,-10379685,5613539,East Phillips,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5423
-93.294875192040863,44.995232677149481,0011XX 16TH AVE N,MP2018318669        ,4     ,2018-09-20T00:00:00.000Z,1738,2018-09-17T00:00:00.000Z,2018-09-20T17:38:00.000Z,1200,THEFT   ,OTHER THEFT                   ,07 ,2018-09-21T00:00:00.000Z,18670,-93.29487996,44.99523375,-10385538,5620771,Near - North,2018-09-21T00:00:00.000Z,2019-02-11T12:25:09.000Z,5424
-93.294506882774385,44.943817286147571,0032XX EMERSON AVE S,MP2018318704        ,5     ,2018-09-20T00:00:00.000Z,2138,2018-09-19T00:00:00.000Z,2018-09-20T21:38:00.000Z,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-21T00:00:00.000Z,14085,-93.29450872,44.94381988,-10385497,5612681,CARAG,2018-09-21T00:00:00.000Z,2019-02-11T12:25:09.000Z,5425
-93.297390474836405,44.954199408442591,0026XX HENNEPIN AVE ,MP2018318715        ,5     ,2018-09-20T00:00:00.000Z,2229,2018-09-20T00:00:00.000Z,2018-09-20T22:29:00.000Z,1445,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-21T00:00:00.000Z,17300,-93.29739573,44.954203,-10385818,5614314,East Isles,2018-09-21T00:00:00.000Z,2019-02-11T12:25:09.000Z,5426
-93.216452267737225,44.988847981834724,0010XX 26TH AVE SE,MP2018318760        ,2     ,2018-09-20T00:00:00.000Z,1918,2018-09-19T00:00:00.000Z,2018-09-20T19:18:00.000Z,2130,THEFT   ,OTHER THEFT                   ,07 ,2018-09-21T00:00:00.000Z,11499,-93.21645685,44.98885085,-10376808,5619766,Como,2018-09-21T00:00:00.000Z,2019-02-11T12:25:09.000Z,5428
-93.297498272670495,45.023996275080684,0014XX DOWLING AVE N,MP2018318801        ,4     ,2018-09-20T00:00:00.000Z,2021,2018-09-20T00:00:00.000Z,2018-09-20T20:21:00.000Z,800,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-21T00:00:00.000Z,10025,-93.29750629,45.02400021,-10385830,5625300,Webber - Camden,2018-09-21T00:00:00.000Z,2019-02-11T12:25:09.000Z,5429
-93.2460607395018,44.929623864704325,0040XX LONGFELLOW AVE ,MP2018318848        ,3     ,2018-09-20T00:00:00.000Z,2331,2018-09-20T00:00:00.000Z,2018-09-20T23:31:00.000Z,800,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-21T00:00:00.000Z,13134,-93.24606514,44.92962558,-10380104,5610449,Standish,2018-09-21T00:00:00.000Z,2019-02-11T12:25:09.000Z,5430
-93.272219680575375,44.948350556427378,0003XX LAKE ST E,MP2018318969        ,3     ,2018-09-20T00:00:00.000Z,2210,2018-09-20T00:00:00.000Z,2018-09-20T22:10:00.000Z,1944,ROBBIZ  ,ROBBERY OF BUSINESS           ,04 ,2018-09-21T00:00:00.000Z,19102,-93.27222526,44.94835398,-10383016,5613394,Central,2018-09-21T00:00:00.000Z,2019-02-11T12:25:09.000Z,5431
-93.252447761171908,45.001985068410903,0014XX MONROE ST NE,MP2018319123        ,2     ,2018-09-20T00:00:00.000Z,2242,2018-09-18T00:00:00.000Z,2018-09-20T22:42:00.000Z,1730,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-21T00:00:00.000Z,15307,-93.2524543,45.001989,-10380815,5621834,Logan Park,2018-09-21T00:00:00.000Z,2019-02-11T12:25:09.000Z,5432
-93.267665222084887,45.000346273294106,0012XX MAIN ST NE,MP2018702270        ,2     ,2018-09-19T00:00:00.000Z,1325,2018-09-16T00:00:00.000Z,2018-09-19T13:25:00.000Z,400,THEFT   ,OTHER THEFT                   ,07 ,2018-09-20T00:00:00.000Z,14387,-93.26767192,45.00035258,-10382509,5621576,Sheridan,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5433
-93.280511130647795,44.942927120902404,0001XX 33RD ST W,MP2018702273        ,5     ,2018-09-19T00:00:00.000Z,1420,2018-09-18T00:00:00.000Z,2018-09-19T14:20:00.000Z,1915,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-20T00:00:00.000Z,11372,-93.28051391,44.94293021,-10383939,5612541,Lyndale,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5434
-93.234598236476444,44.981960607659389,0005XX 14TH AVE SE,MP2018702275        ,2     ,2018-09-19T00:00:00.000Z,1445,2018-09-16T00:00:00.000Z,2018-09-19T14:45:00.000Z,2145,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-20T00:00:00.000Z,16638,-93.23460561,44.981964,-10378828,5618682,Marcy Holmes,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5435
-93.29720182862674,44.91504524868224,0048XX GIRARD AVE S,MP2018702276        ,5     ,2018-09-19T00:00:00.000Z,1458,2018-09-16T00:00:00.000Z,2018-09-19T14:58:00.000Z,2230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-20T00:00:00.000Z,13861,-93.29720188,44.91504646,-10385797,5608157,Lynnhurst,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5436
-93.255484066832224,44.970439561455805,0006XX 12TH AVE S,MP2018702278        ,1     ,2018-09-19T00:00:00.000Z,1548,2018-09-19T00:00:00.000Z,2018-09-19T15:48:00.000Z,645,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-20T00:00:00.000Z,20162,-93.25548897,44.97044349,-10381153,5616869,Elliot Park,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5437
-93.236385883891842,44.98202414810315,,MP2018702279        ,2     ,2018-09-19T00:00:00.000Z,1638,2018-09-17T00:00:00.000Z,2018-09-19T16:38:00.000Z,1610,THEFT   ,OTHER THEFT                   ,07 ,2018-09-20T00:00:00.000Z,,-93.23639,44.98203,-10379027,5618692,Marcy Holmes,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5438
-93.282190980229103,44.946602142559591,0002XX 31ST ST W,MP2018702281        ,5     ,2018-09-19T00:00:00.000Z,2146,2018-09-19T00:00:00.000Z,2018-09-19T21:46:00.000Z,200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-20T00:00:00.000Z,11378,-93.28219879,44.94660282,-10384126,5613119,Lyndale,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5439
-93.322803814224145,44.948414134109974,0032XX LAKE ST W,MP2018702282        ,5     ,2018-09-19T00:00:00.000Z,2208,2018-09-18T00:00:00.000Z,2018-09-19T22:08:00.000Z,2120,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-20T00:00:00.000Z,16973,-93.32280644,44.94841574,-10388647,5613404,Cedar - Isles - Dean,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5440
-93.309499764866331,44.991503593246357,,MP2018702283        ,4     ,2018-09-20T00:00:00.000Z,944,2018-09-20T00:00:00.000Z,2018-09-20T09:44:00.000Z,824,THEFT   ,OTHER THEFT                   ,07 ,2018-09-20T00:00:00.000Z,,-93.30951,44.99151,-10387166,5620184,Willard - Hay,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5441
-93.290608194441305,45.026662955679768,0039XX BRYANT AVE N,MP2018702284        ,4     ,2018-09-20T00:00:00.000Z,1000,2018-09-14T00:00:00.000Z,2018-09-20T10:00:00.000Z,1800,THEFT   ,OTHER THEFT                   ,07 ,2018-09-20T00:00:00.000Z,18897,-93.29061148,45.02666719,-10385063,5625720,Webber - Camden,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5442
-93.252384879102024,44.958229683466534,0024XX BLOOMINGTON AVE ,MP2018702285        ,3     ,2018-09-20T00:00:00.000Z,1035,2018-09-19T00:00:00.000Z,2018-09-20T10:35:00.000Z,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-20T00:00:00.000Z,21469,-93.25239248,44.95823569,-10380808,5614948,East Phillips,2018-09-20T00:00:00.000Z,2019-02-11T12:25:09.000Z,5443
-93.301909000715526,45.017703686362978,0034XX KNOX AVE N,MP2018288149        ,4     ,2018-08-27T00:00:00.000Z,354,2018-08-26T00:00:00.000Z,2018-08-27T03:54:00.000Z,1907,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-02T00:00:00.000Z,10230,-93.30191181,45.01770959,-10386321,5624309,Folwell,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5444
-93.259382755165305,44.974659341772842,0004XX CHICAGO AVE ,MP2018294073        ,1     ,2018-09-01T00:00:00.000Z,23,2018-08-31T00:00:00.000Z,2018-09-01T00:23:00.000Z,1740,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018-09-01T00:00:00.000Z,18604,-93.25938727,44.97466322,-10381587,5617533,Downtown East,2018-09-03T00:00:00.000Z,2019-02-11T12:25:09.000Z,5445
-93.259382755165305,44.974659341772842,0004XX CHICAGO AVE ,MP2018294284        ,1     ,2018-09-01T00:00:00.000Z,5,2018-08-31T00:00:00.000Z,2018-09-01T00:05:00.000Z,1617,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018-09-01T00:00:00.000Z,18604,-93.25938727,44.97466322,-10381587,5617533,Downtown East,2018-09-03T00:00:00.000Z,2019-02-11T12:25:09.000Z,5446
-93.247363296663792,45.008406406838759,0019XX CENTRAL AVE NE,MP2018294338        ,2     ,2018-09-01T00:00:00.000Z,51,2018-08-31T00:00:00.000Z,2018-09-01T00:51:00.000Z,100,CSCR    ,CSC - RAPE                    ,03 ,2018-09-01T00:00:00.000Z,14502,-93.24736969,45.00840641,-10380249,5622845,Windom Park,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5447
-93.287724602379271,44.96829777706435,,MP2018294771        ,1     ,2018-09-01T00:00:00.000Z,234,2018-09-01T00:00:00.000Z,2018-09-01T02:34:00.000Z,214,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018-09-01T00:00:00.000Z,,-93.28773,44.9683,-10384742,5616532,Loring Park,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5448
-93.272525107771969,44.978325977058134,00003X 6TH ST S,MP2018294829        ,1     ,2018-09-01T00:00:00.000Z,1207,2018-09-01T00:00:00.000Z,2018-09-01T12:07:00.000Z,320,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018-09-01T00:00:00.000Z,17241,-93.27252943,44.97833114,-10383050,5618110,Downtown West,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5449
-93.271959169142974,44.981649258467002,0003XX 1ST AVE N,MP2018294834        ,1     ,2018-09-01T00:00:00.000Z,531,2018-09-01T00:00:00.000Z,2018-09-01T05:31:00.000Z,525,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-09-01T00:00:00.000Z,17120,-93.27196341,44.98165497,-10382987,5618633,Downtown West,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5450
-93.2735132545845,44.97743634705769,00003X 7TH ST S,MP2018294885        ,1     ,2018-09-01T00:00:00.000Z,735,2018-09-01T00:00:00.000Z,2018-09-01T07:35:00.000Z,430,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-09-01T00:00:00.000Z,17053,-93.27351637,44.97743954,-10383160,5617970,Downtown West,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5451
-93.295638760032375,44.997405217229051,,MP2018294886        ,4     ,2018-09-01T00:00:00.000Z,715,2018-09-01T00:00:00.000Z,2018-09-01T07:15:00.000Z,600,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-09-01T00:00:00.000Z,,-93.29564,44.99741,-10385623,5621113,Near - North,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5452
-93.273135962165171,44.980804159278833,0004XX 1ST AVE N,MP2018294910        ,1     ,2018-09-01T00:00:00.000Z,729,2018-09-01T00:00:00.000Z,2018-09-01T07:29:00.000Z,1,THEFT   ,OTHER THEFT                   ,07 ,2018-09-01T00:00:00.000Z,17121,-93.27314066,44.98080828,-10383118,5618500,Downtown West,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5453
-93.315895769689263,44.998821770636475,,MP2018294927        ,4     ,2018-09-01T00:00:00.000Z,900,2018-09-01T00:00:00.000Z,2018-09-01T09:00:00.000Z,200,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-09-01T00:00:00.000Z,,-93.3159,44.99883,-10387878,5621336,Willard - Hay,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5454
-93.311799451993679,44.953239474704638,0027XX WEST LAKE OF THE ISLES PKWY ,MP2018294961        ,5     ,2018-09-01T00:00:00.000Z,1047,2018-08-31T00:00:00.000Z,2018-09-01T10:47:00.000Z,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-09-01T00:00:00.000Z,20788,-93.31180022,44.95324169,-10387422,5614163,Cedar - Isles - Dean,2018-09-04T00:00:00.000Z,2019-02-11T12:25:09.000Z,5455
-93.252384879102024,44.958229683466534,0024XX BLOOMINGTON AVE ,MP2018294963        ,3     ,2018-09-01T00:00:00.000Z,915,2018-08-30T00:00:00.000Z,2018-09-01T09:15:00.000Z,915,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-01T00:00:00.000Z,21469,-93.25239248,44.95823569,-10380808,5614948,Midtown Phillips,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5456
-93.259274957331215,45.007466433920769,0005XX 19TH AVE NE,MP2018295006        ,2     ,2018-09-01T00:00:00.000Z,1328,2018-08-31T00:00:00.000Z,2018-09-01T13:28:00.000Z,1000,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-02T00:00:00.000Z,17995,-93.25928206,45.00746652,-10381575,5622697,Holland,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5457
-93.317153411087034,45.014312640416392,0032XX WASHBURN AVE N,MP2018295056        ,4     ,2018-09-01T00:00:00.000Z,1249,2018-09-01T00:00:00.000Z,2018-09-01T12:49:00.000Z,400,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-01T00:00:00.000Z,21138,-93.31716006,45.01431704,-10388018,5623775,Cleveland,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5458
-93.247399229275146,44.949215206877,0029XX CEDAR AVE S,MP2018295069        ,3     ,2018-09-01T00:00:00.000Z,1230,2018-08-15T00:00:00.000Z,2018-09-01T12:30:00.000Z,1,THEFT   ,OTHER THEFT                   ,07 ,2018-09-01T00:00:00.000Z,21417,-93.24740736,44.94922115,-10380253,5613530,East Phillips,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5459
-93.287985113811658,44.999133026557793,,MP2018295073        ,4     ,2018-09-01T00:00:00.000Z,1203,2018-09-01T00:00:00.000Z,2018-09-01T12:03:00.000Z,1200,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018-09-01T00:00:00.000Z,,-93.28799,44.99914,-10384771,5621385,Hawthorne,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5460
-93.258205962143109,44.959119611405853,,MP2018295074        ,3     ,2018-09-01T00:00:00.000Z,1229,2018-09-01T00:00:00.000Z,2018-09-01T12:29:00.000Z,1130,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-09-01T00:00:00.000Z,,-93.25821,44.95912,-10381456,5615088,Ventura Village,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5461
-93.251693176333234,45.007904666457279,0007XX 19TH AVE NE,MP2018295105        ,2     ,2018-09-01T00:00:00.000Z,1240,2018-09-01T00:00:00.000Z,2018-09-01T12:40:00.000Z,200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-09-01T00:00:00.000Z,11426,-93.25169529,45.00790638,-10380731,5622766,Holland,2018-09-04T00:00:00.000Z,2019-02-11T12:25:09.000Z,5462
-93.219901798428239,44.92512727780322,0036XX 43RD ST E,MP2018295110        ,3     ,2018-09-01T00:00:00.000Z,1350,2018-09-01T00:00:00.000Z,2018-09-01T13:50:00.000Z,1024,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-01T00:00:00.000Z,12140,-93.21991017,44.9251334,-10377192,5609742,Hiawatha,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5463
-93.271788489239,44.977366446972802,0006XX NICOLLET MALL  ,MP2018295114        ,1     ,2018-09-01T00:00:00.000Z,1328,2018-09-01T00:00:00.000Z,2018-09-01T13:28:00.000Z,1030,THEFT   ,OTHER THEFT                   ,07 ,2018-09-01T00:00:00.000Z,21933,-93.2717965,44.97736687,-10382968,5617959,Downtown West,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5464
-93.20611265881702,44.91641930755852,0046XX 46TH AVE S,MP2018295140        ,3     ,2018-09-01T00:00:00.000Z,1915,2018-09-01T00:00:00.000Z,2018-09-01T19:15:00.000Z,1321,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-02T00:00:00.000Z,23510,-93.20611306,44.91642179,-10375657,5608373,Hiawatha,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5465
-93.257487309915817,44.962717322231448,0011XX FRANKLIN AVE E,MP2018295146        ,3     ,2018-09-01T00:00:00.000Z,1251,2018-09-01T00:00:00.000Z,2018-09-01T12:51:00.000Z,1240,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018-09-01T00:00:00.000Z,16489,-93.25749535,44.96272088,-10381376,5615654,Ventura Village,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5466
-93.246788374881945,44.973375646283422,0018XX WASHINGTON AVE S,MP2018295154        ,1     ,2018-09-01T00:00:00.000Z,1431,2018-09-01T00:00:00.000Z,2018-09-01T14:31:00.000Z,1,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-09-01T00:00:00.000Z,21215,-93.24679042,44.97338016,-10380185,5617331,Cedar Riverside,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5467
-93.305708874367355,44.992285005709938,0013XX NEWTON AVE N,MP2018295209        ,4     ,2018-09-01T00:00:00.000Z,1537,2018-09-01T00:00:00.000Z,2018-09-01T15:37:00.000Z,1330,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,05,2018-09-02T00:00:00.000Z,16539,-93.30571259,44.99228544,-10386744,5620307,Willard - Hay,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5468
-93.228184265347835,44.962768171650985,,MP2018295226        ,3     ,2018-09-01T00:00:00.000Z,1547,2018-08-31T00:00:00.000Z,2018-09-01T15:47:00.000Z,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-09-01T00:00:00.000Z,,-93.22819,44.96277,-10378114,5615662,Seward,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5469
-93.263928230502955,44.904318826664515,0054XX COLUMBUS AVE ,MP2018295233        ,3     ,2018-09-01T00:00:00.000Z,1445,2018-09-01T00:00:00.000Z,2018-09-01T14:45:00.000Z,245,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-09-01T00:00:00.000Z,14614,-93.26393397,44.9043197,-10382093,5606471,Page,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5470
-93.265832658905282,44.973515456097402,0007XX 5TH AVE S,MP2018295249        ,1     ,2018-09-01T00:00:00.000Z,1511,2018-09-01T00:00:00.000Z,2018-09-01T15:11:00.000Z,1432,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2018-09-01T00:00:00.000Z,21740,-93.26583963,44.97352012,-10382305,5617353,Elliot Park,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5471
-93.226387634779599,44.973617135748043,0008XX WASHINGTON AVE SE,MP2018295278        ,2     ,2018-09-01T00:00:00.000Z,1604,2018-09-01T00:00:00.000Z,2018-09-01T16:04:00.000Z,1501,SHOPLF  ,SHOPLIFTING                   ,07 ,2018-09-02T00:00:00.000Z,15171,-93.22639333,44.97362151,-10377914,5617369,Prospect Park - East River Road,2018-09-05T00:00:00.000Z,2019-02-11T12:25:09.000Z,5472
-93.2735132545845,44.97743634705769,00004X 7TH ST S,MP2018295355        ,1     ,2018-09-01T00:00:00.000Z,1904,2018-09-01T00:00:00.000Z,2018-09-01T19:04:00.000Z,1625,SHOPLF  ,SHOPLIFTING                   ,07 ,2018-09-01T00:00:00.000Z,17053,-93.27351637,44.97743954,-10383160,5617970,Downtown West,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5473
-93.267656238932048,44.968482088065016,0014XX PORTLAND AVE ,MP2018295368        ,1     ,2018-09-01T00:00:00.000Z,1804,2018-09-01T00:00:00.000Z,2018-09-01T18:04:00.000Z,1804,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-09-01T00:00:00.000Z,18562,-93.26765708,44.96848547,-10382508,5616561,Elliot Park,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5474
-93.309805192062939,44.927397875580624,,MP2018295390        ,5     ,2018-09-01T00:00:00.000Z,2247,2018-09-01T00:00:00.000Z,2018-09-01T22:47:00.000Z,1330,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-02T00:00:00.000Z,,-93.30981,44.9274,-10387200,5610099,Linden Hills,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5475
-93.229558687732535,44.985347215159038,0015XX ROLLINS AVE SE,MP2018295398        ,2     ,2018-09-01T00:00:00.000Z,1818,2018-09-01T00:00:00.000Z,2018-09-01T18:18:00.000Z,100,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-02T00:00:00.000Z,20478,-93.22955902,44.98534969,-10378267,5619215,Como,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5476
-93.274312755187367,44.97449411525178,0009XX NICOLLET MALL  ,MP2018295407        ,1     ,2018-09-01T00:00:00.000Z,1903,2018-09-01T00:00:00.000Z,2018-09-01T19:03:00.000Z,1715,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018-09-01T00:00:00.000Z,19563,-93.27431687,44.97449942,-10383249,5617507,Downtown West,2018-09-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,5477
-93.258179012684579,44.967236388397438,0015XX 11TH AVE S,MP2018295441        ,1     ,2018-09-01T00:00:00.000Z,1842,2018-09-01T00:00:00.000Z,2018-09-01T18:42:00.000Z,1630,BIKETF  ,BIKE THEFT                    ,07,2018-09-02T00:00:00.000Z,20167,-93.25818614,44.96723713,-10381453,5616365,Elliot Park,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5478
-93.288074945340071,45.026643908401688,0039XX LYNDALE AVE N,MP2018295473        ,4     ,2018-09-01T00:00:00.000Z,1849,2018-09-01T00:00:00.000Z,2018-09-01T18:49:00.000Z,1824,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018-09-02T00:00:00.000Z,22760,-93.28807926,45.02664866,-10384781,5625717,Webber - Camden,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5479
-93.288003080117349,45.011308793429073,,MP2018295485        ,4     ,2018-09-01T00:00:00.000Z,2032,2018-09-01T00:00:00.000Z,2018-09-01T20:32:00.000Z,1830,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-09-01T00:00:00.000Z,,-93.28801,45.01131,-10384773,5623302,Hawthorne,2018-09-04T00:00:00.000Z,2019-02-11T12:25:09.000Z,5480
-93.232217700973521,44.960969346032414,0027XX 22ND ST E,MP2018295491        ,3     ,2018-09-01T00:00:00.000Z,2157,2018-09-01T00:00:00.000Z,2018-09-01T21:57:00.000Z,1400,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-09-02T00:00:00.000Z,15102,-93.23221857,44.96097184,-10378563,5615379,Seward,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5481
-93.277843134253956,44.958236040143618,0024XX NICOLLET AVE ,MP2018295546        ,5     ,2018-09-01T00:00:00.000Z,2211,2018-09-01T00:00:00.000Z,2018-09-01T22:11:00.000Z,1936,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018-09-02T00:00:00.000Z,16207,-93.27785114,44.95823635,-10383642,5614949,Whittier,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5482
-93.252384879102024,44.926030439489693,0042XX BLOOMINGTON AVE ,MP2018295556        ,3     ,2018-09-01T00:00:00.000Z,2133,2018-08-31T00:00:00.000Z,2018-09-01T21:33:00.000Z,2000,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-02T00:00:00.000Z,12243,-93.25238817,44.92603188,-10380808,5609884,Northrop,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5483
-93.278804331607972,44.948344198655242,00001X LAKE ST W,MP2018295574        ,5     ,2018-09-01T00:00:00.000Z,2307,2018-09-01T00:00:00.000Z,2018-09-01T23:07:00.000Z,1950,THEFT   ,OTHER THEFT                   ,07 ,2018-09-02T00:00:00.000Z,21928,-93.27880784,44.94834704,-10383749,5613393,Whittier,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5484
-93.292737201664664,45.042996837396608,0048XX COLFAX AVE N,MP2018295630        ,4     ,2018-09-01T00:00:00.000Z,2212,2018-09-01T00:00:00.000Z,2018-09-01T22:12:00.000Z,2035,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-02T00:00:00.000Z,18988,-93.29274003,45.04300085,-10385300,5628293,Lind - Bohanon,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5485
-93.313443368963618,45.024999469500926,0038XX THOMAS AVE N,MP2018295671        ,4     ,2018-09-01T00:00:00.000Z,2237,2018-08-29T00:00:00.000Z,2018-09-01T22:37:00.000Z,1130,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-02T00:00:00.000Z,10544,-93.31344814,45.0250016,-10387605,5625458,Victory,2018-09-04T00:00:00.000Z,2019-02-11T12:25:09.000Z,5486
-93.248647887520079,44.952845325076218,0027XX 18TH AVE S,MP2018295732        ,3     ,2018-09-01T00:00:00.000Z,2240,2018-09-01T00:00:00.000Z,2018-09-01T22:40:00.000Z,1800,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-09-02T00:00:00.000Z,18795,-93.24865046,44.95285114,-10380392,5614101,East Phillips,2018-09-02T00:00:00.000Z,2019-02-11T12:25:09.000Z,5487
